Date,High-Low
10/14/2013,10.859968999999978
10/11/2013,8.180034999999975
10/10/2013,8.620033000000035
10/9/2013,19.67004399999996
10/8/2013,14.34999700000003
10/7/2013,9.880051000000094
10/4/2013,7.5099899999999025
10/3/2013,22.000038000000018
10/2/2013,11.540000999999961
10/1/2013,7.6200209999999515
9/30/2013,12.530027000000018
9/27/2013,6.209967000000006
9/26/2013,7.750022999999942
9/25/2013,10.949966000000018
9/24/2013,8.699982999999975
9/23/2013,16.390029000000027
9/20/2013,8.51006499999994
9/19/2013,10.59003999999993
9/18/2013,20.900041999999985
9/17/2013,7.389973999999938
9/16/2013,12.13003399999991
9/13/2013,10.840058999999997
9/12/2013,7.890010999999959
9/11/2013,10.889988000000017
9/10/2013,8.000042000000008
9/9/2013,7.329995999999937
9/6/2013,10.040012000000047
9/5/2013,8.270033000000012
9/4/2013,18.330077000000074
9/3/2013,12.240064000000075
8/30/2013,12.48003499999993
8/29/2013,11.790018000000032
8/28/2013,7.640053999999964
8/27/2013,15.830074999999965
8/26/2013,8.850018999999975
8/23/2013,8.249999000000003
8/22/2013,4.500026999999932
8/21/2013,10.409985000000006
8/20/2013,8.570042999999941
8/19/2013,14.550024000000008
8/16/2013,5.899972000000048
8/15/2013,6.920018000000027
8/14/2013,13.07000800000003
8/13/2013,12.300040999999965
8/12/2013,5.35000500000001
8/9/2013,5.5200119999999515
8/8/2013,10.549972999999909
8/7/2013,9.360042000000021
8/6/2013,13.980024000000071
8/5/2013,6.319997999999941
8/2/2013,6.180010000000038
8/1/2013,9.550022000000013
7/31/2013,10.330035000000066
7/30/2013,14.740003999999999
7/29/2013,13.930032000000097
7/26/2013,7.989994000000024
7/25/2013,10.769971999999939
7/24/2013,9.60001299999999
7/23/2013,13.430057000000033
7/22/2013,15.669992000000093
7/19/2013,27.340056000000004
7/18/2013,16.810055000000034
7/17/2013,10.560021000000006
7/16/2013,14.070020999999997
7/15/2013,11.63998300000003
7/12/2013,7.760008999999968
7/11/2013,12.289993999999979
7/10/2013,10.759986000000026
7/9/2013,14.970051000000012
7/8/2013,9.189973000000009
7/5/2013,8.070065999999997
7/3/2013,10.669989999999984
7/2/2013,13.730006000000003
7/1/2013,7.08003999999994
6/28/2013,7.65003999999999
6/27/2013,8.040046999999959
6/26/2013,7.4299800000000005
6/25/2013,15.17007799999999
6/24/2013,13.07000800000003
6/21/2013,16.80999399999996
6/20/2013,17.690051999999923
6/19/2013,13.340059999999994
6/18/2013,12.650042999999982
6/17/2013,11.149992999999995
6/14/2013,10.570007000000032
6/13/2013,14.160018000000036
6/12/2013,16.350023999999962
6/11/2013,7.480032999999935
6/10/2013,10.910022000000026
6/7/2013,14.680026999999995
6/6/2013,19.11003000000005
6/5/2013,12.320013999999901
6/4/2013,16.520032000000015
6/3/2013,18.950008000000025
5/31/2013,9.479997000000026
5/30/2013,12.490020999999956
5/29/2013,13.700046999999927
5/28/2013,11.740026999999941
5/24/2013,7.809999999999945
5/23/2013,15.960016999999993
5/22/2013,22.43005100000005
5/21/2013,14.049987000000101
5/20/2013,15.60002899999995
5/17/2013,12.970025000000078
5/16/2013,17.97002800000007
5/15/2013,22.360025000000064
5/14/2013,11.54998599999999
5/13/2013,9.089989999999943
5/10/2013,8.380001000000107
5/9/2013,11.430032000000097
5/8/2013,20.970006000000012
5/7/2013,13.200011000000018
5/6/2013,13.590016999999989
5/3/2013,10.799991999999975
5/2/2013,15.500045999999998
5/1/2013,8.360029000000054
4/30/2013,9.96000099999992
4/29/2013,19.700002999999924
4/26/2013,11.160041000000092
4/25/2013,8.839970999999991
4/24/2013,10.000005999999985
4/23/2013,15.139996999999994
4/22/2013,28.960060999999996
4/19/2013,37.18004099999996
4/18/2013,24.54004400000008
4/17/2013,12.739978999999948
4/16/2013,12.079981999999973
4/15/2013,19.980039999999917
4/12/2013,9.17000100000007
4/11/2013,9.039997999999969
4/10/2013,16.350023999999962
4/9/2013,10.64003200000002
4/8/2013,11.150053999999955
4/5/2013,10.59003999999993
4/4/2013,14.450040999999942
4/3/2013,13.529978000000028
4/2/2013,10.830011000000013
4/1/2013,9.000053999999977
3/28/2013,12.06999600000006
3/27/2013,5.669986999999992
3/26/2013,6.210028999999963
3/25/2013,12.410011000000054
3/22/2013,5.600023000000078
3/21/2013,7.07005300000003
3/20/2013,6.0700409999999465
3/19/2013,12.800018000000023
3/18/2013,11.290043000000082
3/15/2013,6.960022999999978
3/14/2013,9.600013999999987
3/13/2013,8.380000999999993
3/12/2013,8.219980000000078
3/11/2013,8.200007000000028
3/8/2013,9.870002999999997
3/7/2013,7.0400339999999915
3/6/2013,15.189989000000082
3/5/2013,11.25003700000002
3/4/2013,17.84002600000008
3/1/2013,10.989971999999966
2/28/2013,5.960011000000009
2/27/2013,13.640008999999964
2/26/2013,11.550047000000063
2/25/2013,17.920037000000093
2/22/2013,7.450013000000013
2/21/2013,14.230042000000026
2/20/2013,17.18002899999999
2/19/2013,11.719993999999929
2/15/2013,6.190057000000024
2/14/2013,10.9700610000001
2/13/2013,5.380023999999935
2/12/2013,8.529975000000036
2/11/2013,9.25007299999993
2/8/2013,7.109998000000019
2/7/2013,13.310040999999956
2/6/2013,14.459965999999895
2/5/2013,11.63998300000003
2/4/2013,12.20005900000001
2/1/2013,18.500084000000015
1/31/2013,7.3700019999999995
1/30/2013,8.039985999999999
1/29/2013,10.409985000000006
1/28/2013,7.710017999999991
1/25/2013,8.230026000000066
1/24/2013,16.32000400000004
1/23/2013,13.210058000000004
1/22/2013,9.82001200000002
1/18/2013,11.440017000000012
1/17/2013,8.620033000000035
1/16/2013,10.669988999999987
1/15/2013,22.900007000000073
1/14/2013,19.850037999999927
1/11/2013,6.13001799999995
1/10/2013,11.499995000000013
1/9/2013,9.75004899999999
1/8/2013,11.870030000000042
1/7/2013,8.800027
1/4/2013,13.790044999999964
1/3/2013,11.210031999999956
1/2/2013,10.450052000000028
12/31/2012,14.570058000000017
12/28/2012,6.899984000000018
12/27/2012,10.229990999999927
12/26/2012,10.470023999999967
12/24/2012,7.710017999999991
12/21/2012,8.29998999999998
12/20/2012,7.679999000000066
12/19/2012,6.319998000000055
12/18/2012,14.050048999999944
12/17/2012,17.90006500000004
12/14/2012,9.389999999999986
12/13/2012,16.9200239999999
12/12/2012,10.030025000000023
12/11/2012,14.200022999999987
12/10/2012,7.85999199999992
12/7/2012,14.459967000000006
12/6/2012,11.10000100000002
12/5/2012,12.170039999999972
12/4/2012,9.810026999999991
12/3/2012,11.780032000000006
11/30/2012,13.530040000000099
11/29/2012,11.899988000000008
11/28/2012,21.019997999999987
11/27/2012,17.00003499999991
11/26/2012,7.980007999999998
11/23/2012,3.9000069999999596
11/21/2012,9.400047000000086
11/20/2012,13.43005699999992
11/19/2012,13.389991000000009
11/16/2012,17.020067999999924
11/15/2012,16.10000500000001
11/14/2012,11.680049999999937
11/13/2012,9.369966999999974
11/12/2012,8.930029000000104
11/9/2012,18.039991999999984
11/8/2012,20.260016999999948
11/7/2012,11.740027000000055
11/6/2012,8.950063
11/5/2012,11.300028999999995
11/2/2012,8.180034999999975
11/1/2012,12.180025
10/31/2012,6.000016000000073
10/26/2012,11.830024000000094
10/25/2012,8.490031000000045
10/24/2012,11.730041000000028
10/23/2012,15.330037999999945
10/22/2012,14.930045999999948
10/19/2012,34.700072999999975
10/18/2012,83.42011400000001
10/17/2012,16.08003199999996
10/16/2012,10.530001000000084
10/15/2012,13.13004699999999
10/12/2012,10.77003400000001
10/11/2012,8.210055000000011
10/10/2012,9.240025999999943
10/9/2012,18.790047000000072
10/8/2012,9.430004999999937
10/5/2012,9.370028000000048
10/4/2012,10.489995000000022
10/3/2012,11.719993999999929
10/2/2012,15.719984000000068
10/1/2012,8.790041999999971
9/28/2012,8.15001600000005
9/27/2012,11.190059999999903
9/26/2012,20.24004500000001
9/25/2012,17.230019999999968
9/24/2012,19.789998999999966
9/21/2012,4.799976000000015
9/20/2012,10.160028000000011
9/19/2012,12.150006000000076
9/18/2012,11.880015999999955
9/17/2012,7.880025000000046
9/14/2012,5.989967999999976
9/13/2012,18.46001799999999
9/12/2012,14.030077000000006
9/11/2012,9.650004999999965
9/10/2012,14.420022000000017
9/7/2012,14.580044000000044
9/6/2012,15.160031000000004
9/5/2012,7.360016000000087
9/4/2012,11.499994000000015
8/31/2012,8.54002300000002
8/30/2012,7.21004199999993
8/29/2012,12.840023000000087
8/28/2012,12.880028000000038
8/27/2012,12.76001199999996
8/24/2012,6.3700509999999895
8/23/2012,9.479996999999912
8/22/2012,13.900013000000058
8/21/2012,15.830075999999963
8/20/2012,6.210028999999963
8/17/2012,5.550031999999987
8/16/2012,7.560043000000064
8/15/2012,10.150042000000099
8/14/2012,13.850021999999967
8/13/2012,13.470002000000022
8/10/2012,6.110046000000011
8/9/2012,4.850028000000066
8/8/2012,7.370063999999957
8/7/2012,7.790029000000004
8/6/2012,10.160028000000011
8/3/2012,7.580015000000003
8/2/2012,14.620049999999992
8/1/2012,8.129983000000038
7/31/2012,8.280019000000038
7/30/2012,13.100026999999955
7/27/2012,17.500011000000086
7/26/2012,6.840007000000014
7/25/2012,8.01002799999992
7/24/2012,13.590016999999989
7/23/2012,20.100056999999993
7/20/2012,14.760038000000009
7/19/2012,12.48003499999993
7/18/2012,7.5600429999999506
7/17/2012,12.270023000000037
7/16/2012,7.410007000000064
7/13/2012,10.600025999999957
7/12/2012,9.83998500000007
7/11/2012,12.909987000000001
7/10/2012,13.690000000000055
7/9/2012,7.350031000000058
7/6/2012,10.700009000000023
7/5/2012,11.520028000000025
7/3/2012,10.409985000000006
7/2/2012,6.49999200000002
6/29/2012,7.929955000000064
6/28/2012,9.020027000000027
6/27/2012,7.970021999999972
6/26/2012,7.120045000000005
6/25/2012,10.740014000000087
6/22/2012,5.660001000000079
6/21/2012,16.110052999999994
6/20/2012,6.490005999999994
6/19/2012,11.16003999999998
6/18/2012,14.960003000000029
6/15/2012,7.4299800000000005
6/14/2012,8.550008999999932
6/13/2012,8.32002399999999
6/12/2012,11.719994000000042
6/11/2012,18.630025000000046
6/8/2012,6.419981000000007
6/7/2012,10.64003200000002
6/6/2012,8.359966999999983
6/5/2012,11.660016999999925
6/4/2012,10.480009999999993
6/1/2012,4.2999999999999545
5/31/2012,11.000019000000066
5/30/2012,8.37001500000008
5/29/2012,10.81003899999996
5/25/2012,13.450028999999972
5/24/2012,13.050035999999977
5/23/2012,12.480035999999927
5/22/2012,17.81000700000004
5/21/2012,15.690025999999989
5/18/2012,35.720057999999995
5/17/2012,16.620075000000043
5/16/2012,14.160017999999923
5/15/2012,11.250038000000018
5/14/2012,7.9200309999999945
5/11/2012,9.780006999999955
5/10/2012,5.960010000000011
5/9/2012,14.570058000000017
5/8/2012,16.199987999999962
5/7/2012,15.570010000000025
5/4/2012,11.080029999999965
5/3/2012,5.8799999999999955
5/2/2012,7.500004999999987
5/1/2012,11.410059000000047
4/30/2012,15.47002699999996
4/27/2012,6.14000400000009
4/26/2012,8.30005099999994
4/25/2012,8.469997999999919
4/24/2012,9.309988999999973
4/23/2012,8.249999000000003
4/20/2012,13.020015999999941
4/19/2012,17.260039000000006
4/18/2012,9.990020000000072
4/17/2012,10.67997600000001
4/16/2012,22.150011999999947
4/13/2012,25.450061000000005
4/12/2012,12.880028999999922
4/11/2012,4.699993000000063
4/10/2012,9.950015000000008
4/9/2012,10.04001100000005
4/5/2012,7.859992000000034
4/4/2012,7.900059000000056
4/3/2012,9.309988999999973
4/2/2012,12.660030000000006
3/30/2012,12.490020999999956
3/29/2012,12.28999500000009
3/28/2012,7.510050999999976
3/27/2012,8.700043999999934
3/26/2012,9.950015000000008
3/23/2012,7.600048000000015
3/22/2012,17.800020000000018
3/21/2012,14.879992000000016
3/20/2012,8.790040999999974
3/19/2012,16.030040999999983
3/16/2012,5.860027999999943
3/15/2012,8.67002500000001
3/14/2012,9.32003599999996
3/13/2012,12.300041999999962
3/12/2012,7.740037000000029
3/9/2012,11.899988000000008
3/8/2012,5.149977000000035
3/7/2012,5.3299710000000005
3/6/2012,14.970051000000012
3/5/2012,11.109988000000044
3/2/2012,3.67994699999997
3/1/2012,7.549995999999965
2/29/2012,10.09998900000005
2/28/2012,12.090028000000075
2/27/2012,7.30003899999997
2/24/2012,6.140003999999976
2/23/2012,7.590001000000029
2/22/2012,10.070030999999972
2/21/2012,15.000008999999977
2/17/2012,5.229987999999935
2/16/2012,11.080029999999965
2/15/2012,10.370041000000015
2/14/2012,7.2400610000000825
2/13/2012,3.82005700000002
2/10/2012,4.129992000000016
2/9/2012,5.500040000000013
2/8/2012,6.610021999999958
2/7/2012,5.629981999999927
2/6/2012,16.82004100000006
2/3/2012,9.020026999999914
2/2/2012,4.330018999999993
2/1/2012,6.360003000000006
1/31/2012,8.850018000000091
1/30/2012,6.599974999999972
1/27/2012,10.99003300000004
1/26/2012,9.930041999999958
1/25/2012,12.330000000000041
1/24/2012,9.680024000000003
1/23/2012,5.499979000000053
1/20/2012,9.30000300000006
1/19/2012,9.529989
1/18/2012,11.880015000000071
1/17/2012,6.300025999999889
1/13/2012,5.890046999999981
1/12/2012,6.389960999999971
1/11/2012,8.269970999999941
1/10/2012,16.890004999999974
1/9/2012,25.770042999999987
1/6/2012,10.210018999999988
1/5/2012,7.740037000000029
1/4/2012,9.630033000000026
1/3/2012,15.780023000000028
12/30/2011,4.739998000000014
12/29/2011,7.800013999999919
12/28/2011,6.900045999999975
12/27/2011,12.490021999999954
12/23/2011,4.120006999999987
12/22/2011,4.720026999999959
12/21/2011,12.860056999999983
12/20/2011,3.8499550000000227
12/19/2011,8.50001700000007
12/16/2011,7.850006000000008
12/15/2011,5.309998999999948
12/14/2011,11.830024000000094
12/13/2011,13.710033000000067
12/12/2011,5.889985000000024
12/9/2011,12.120047999999997
12/8/2011,12.150005999999962
12/7/2011,7.559981999999991
12/6/2011,8.380000999999993
12/5/2011,9.500031000000035
12/2/2011,7.739975999999956
12/1/2011,17.000034000000028
11/30/2011,7.420054999999934
11/29/2011,9.030013000000054
11/28/2011,12.320014000000015
11/25/2011,12.940066999999999
11/23/2011,10.139994999999999
11/22/2011,9.73001499999998
11/21/2011,16.409999999999968
11/18/2011,10.75006200000007
11/17/2011,15.510032000000024
11/16/2011,7.689983999999981
11/15/2011,7.5800160000000005
11/14/2011,10.300016000000028
11/11/2011,13.490033999999923
11/10/2011,14.390063999999938
11/9/2011,10.730028999999945
11/8/2011,10.77003400000001
11/7/2011,16.54998999999998
11/4/2011,7.310024999999996
11/3/2011,13.78005799999994
11/2/2011,7.480032000000051
11/1/2011,8.760021999999935
10/31/2011,8.020013000000063
10/28/2011,8.049972000000025
10/27/2011,9.399986000000013
10/26/2011,17.320017000000007
10/25/2011,12.150005999999962
10/24/2011,13.470000999999911
10/21/2011,6.0500070000000505
10/20/2011,9.38001399999996
10/19/2011,12.840022999999974
10/18/2011,15.160030000000006
10/17/2011,13.829988000000071
10/14/2011,12.030051999999955
10/13/2011,10.979986000000054
10/12/2011,10.60002600000007
10/11/2011,13.339997999999923
10/10/2011,14.270047999999974
10/7/2011,10.200033000000019
10/6/2011,12.630041000000006
10/5/2011,27.03006099999999
10/4/2011,22.84002899999996
10/3/2011,17.000035000000025
9/30/2011,9.620047
9/29/2011,17.890017000000057
9/28/2011,16.320003999999926
9/27/2011,11.000019000000066
9/26/2011,19.679998999999953
9/23/2011,11.92002100000002
9/22/2011,14.780072000000018
9/21/2011,16.14000999999996
9/20/2011,15.849986000000058
9/19/2011,14.52006700000004
9/16/2011,3.700042000000053
9/15/2011,10.419971000000032
9/14/2011,11.130022000000054
9/13/2011,10.480009999999993
9/12/2011,14.490047000000004
9/9/2011,13.460014999999999
9/8/2011,7.199994999999944
9/7/2011,8.54002300000002
9/6/2011,12.260004999999921
9/2/2011,7.190007999999921
9/1/2011,12.610038000000031
8/31/2011,10.300077999999985
8/30/2011,12.180025999999998
8/29/2011,5.889985000000024
8/26/2011,17.31003099999998
8/25/2011,18.969979999999964
8/24/2011,12.770060000000058
8/23/2011,22.350070000000017
8/22/2011,12.470049999999958
8/19/2011,24.010019
8/18/2011,24.400056000000006
8/17/2011,12.920033999999987
8/16/2011,22.14008799999999
8/15/2011,18.940022
8/12/2011,10.10005000000001
8/11/2011,20.09000900000001
8/10/2011,16.390027999999916
8/9/2011,33.600014999999985
8/8/2011,24.650014000000056
8/5/2011,28.00005299999998
8/4/2011,21.380045999999993
8/3/2011,19.370034000000032
8/2/2011,18.10003000000006
8/1/2011,16.320065999999997
7/29/2011,11.270009000000073
7/28/2011,12.98001099999999
7/27/2011,16.20004899999992
7/26/2011,10.279982999999902
7/25/2011,12.410072000000014
7/22/2011,15.23005599999999
7/21/2011,14.050049000000058
7/20/2011,7.479970999999978
7/19/2011,9.15002800000002
7/18/2011,10.050059000000033
7/15/2011,12.090028999999959
7/14/2011,15.269999999999982
7/13/2011,7.520038
7/12/2011,13.420071000000007
7/11/2011,10.480009999999993
7/8/2011,10.380026999999927
7/7/2011,14.799982
7/6/2011,5.470020999999974
7/5/2011,10.100051000000008
7/1/2011,14.800013000000035
6/30/2011,5.169981000000007
6/29/2011,7.870008999999982
6/28/2011,12.190011000000027
6/27/2011,14.800043000000016
6/24/2011,7.730019999999968
6/23/2011,9.130026000000043
6/22/2011,5.620025999999996
6/21/2011,9.210037
6/20/2011,7.000028999999984
6/17/2011,21.890038000000004
6/16/2011,9.900023000000033
6/15/2011,7.740006999999991
6/14/2011,7.0899950000000445
6/13/2011,8.03003000000001
6/10/2011,7.400021999999979
6/9/2011,4.359976999999958
6/8/2011,5.460034999999948
6/7/2011,5.640029000000027
6/6/2011,7.5700290000000905
6/3/2011,6.099999000000025
6/2/2011,7.819985999999972
6/1/2011,7.890010999999959
5/31/2011,5.55003099999999
5/27/2011,5.489993000000027
5/26/2011,7.120045000000005
5/25/2011,5.520012000000065
5/24/2011,5.810035999999968
5/23/2011,6.599973999999975
5/20/2011,8.860005000000001
5/19/2011,6.820034999999962
5/18/2011,4.630030000000033
5/17/2011,16.19000099999994
5/16/2011,10.870016999999962
5/13/2011,6.870026999999936
5/12/2011,6.0300359999999955
5/11/2011,9.860017999999968
5/10/2011,6.889997999999991
5/9/2011,7.3899750000000495
5/6/2011,6.27999299999999
5/5/2011,7.920031000000108
5/4/2011,5.980044000000021
5/3/2011,12.380052999999975
5/2/2011,8.610048000000006
4/29/2011,5.589975999999979
4/28/2011,5.1700100000000475
4/27/2011,3.7600190000000566
4/26/2011,12.230017000000089
4/25/2011,4.990016999999966
4/21/2011,5.889986000000022
4/20/2011,5.430015000000026
4/19/2011,9.980034000000046
4/18/2011,8.659978000000024
4/15/2011,15.690025999999989
4/14/2011,7.350030000000061
4/13/2011,5.85004200000003
4/12/2011,8.860005000000001
4/11/2011,5.099986000000058
4/8/2011,6.830020999999988
4/7/2011,6.449999999999932
4/6/2011,7.159988999999996
4/5/2011,15.809980999999993
4/4/2011,11.640043999999989
4/1/2011,6.430027999999993
3/31/2011,6.420041999999967
3/30/2011,4.919991999999979
3/29/2011,8.880038000000013
3/28/2011,10.279983000000016
3/25/2011,7.670011999999929
3/24/2011,9.590028000000075
3/23/2011,10.449989999999957
3/22/2011,6.71999100000005
3/21/2011,10.780020000000036
3/18/2011,8.249999000000003
3/17/2011,8.460012000000006
3/16/2011,18.51007100000004
3/15/2011,15.500045999999998
3/14/2011,10.269995999999992
3/11/2011,6.669998999999962
3/10/2011,7.170035999999982
3/9/2011,8.760021999999935
3/8/2011,7.780042999999978
3/7/2011,16.690038999999956
3/4/2011,8.780055999999945
3/3/2011,6.4900049999999965
3/2/2011,10.81003899999996
3/1/2011,19.92000100000007
2/28/2011,8.479983999999945
2/25/2011,5.220002000000022
2/24/2011,11.740027000000055
2/23/2011,10.700009000000023
2/22/2011,17.160056000000054
2/18/2011,6.99996699999997
2/17/2011,6.970009000000005
2/16/2011,4.400045000000091
2/15/2011,6.989981999999941
2/14/2011,9.60001299999999
2/11/2011,12.00003199999992
2/10/2011,5.939976999999999
2/9/2011,7.110059000000092
2/8/2011,5.120018999999957
2/7/2011,9.179986999999983
2/4/2011,4.829996000000051
2/3/2011,5.319984999999974
2/2/2011,6.809987999999976
2/1/2011,10.239977000000067
1/31/2011,8.920042999999964
1/28/2011,20.600032000000056
1/27/2011,6.450001000000043
1/26/2011,7.209981000000084
1/25/2011,14.170002999999951
1/24/2011,11.260022999999933
1/21/2011,30.370052999999984
1/20/2011,10.790005999999948
1/19/2011,13.299992999999972
1/18/2011,16.720057999999995
1/14/2011,7.190008999999918
1/13/2011,5.510026999999923
1/12/2011,4.579976999999985
1/11/2011,4.2999999999999545
1/10/2011,6.830021000000102
1/7/2011,8.119996000000015
1/6/2011,8.380000999999993
1/5/2011,10.280043999999975
1/4/2011,6.059993000000077
1/3/2011,9.109961999999996
12/31/2010,6.390022999999928
12/30/2010,3.9400120000000243
12/29/2010,3.4900279999999384
12/28/2010,5.860027000000059
12/27/2010,4.280028000000016
12/23/2010,3.9700319999999465
12/22/2010,3.7200129999999945
12/21/2010,7.110058999999978
12/20/2010,9.219992999999931
12/17/2010,4.890034000000014
12/16/2010,5.70000600000003
12/15/2010,7.300039000000083
12/14/2010,5.810035999999968
12/13/2010,8.90999700000009
12/10/2010,3.700042000000053
12/9/2010,6.580001999999922
12/8/2010,8.829986000000076
12/7/2010,7.000028999999927
